region,area,transect,length,groupid,distance,size,sex,exposure,observer,detected
SCAN,889600,33,454.19481,200,0.01,3,2,0.319816154,2,0
SCAN,889600,33,454.19481,201,0.058,2,2,0.220352459,1,0
SCAN,889600,33,454.19481,201,0.058,2,2,0.220352459,2,1
SCAN,889600,33,454.19481,202,0.45,1,2,0.146501101,1,1
SCAN,889600,33,454.19481,202,0.45,1,2,0.146501101,2,0
SCAN,889600,33,454.19481,203,0.078,1,1,0.150390875,1,1
SCAN,889600,33,454.19481,203,0.078,1,1,0.150390875,2,1
SCAN,889600,33,454.19481,204,0.297,1,1,0.150390875,1,1
SCAN,889600,33,454.19481,204,0.297,1,1,0.150390875,2,0
SCAN,889600,33,454.19481,205,0.048,2,1,0.225774485,1,1
SCAN,889600,33,454.19481,205,0.048,2,1,0.225774485,2,0
SCAN,889600,33,454.19481,206,0.314,1,1,0.150390875,1,1
SCAN,889600,33,454.19481,206,0.314,1,1,0.150390875,2,1
SCAN,889600,34,172.52361,207,0.034,1,1,0.150390875,1,1
SCAN,889600,34,172.52361,207,0.034,1,1,0.150390875,2,0
SCAN,889600,34,172.52361,208,0.297,1,1,0.150390875,1,1
SCAN,889600,34,172.52361,208,0.297,1,1,0.150390875,2,0
SCAN,889600,34,172.52361,209,0.112,1,1,0.150390875,1,1
SCAN,889600,34,172.52361,209,0.112,1,1,0.150390875,2,0
SCAN,889600,34,172.52361,210,0.359,1,1,0.150390875,1,1
SCAN,889600,34,172.52361,210,0.359,1,1,0.150390875,2,0
SCAN,889600,34,172.52361,211,0.083,2,1,0.225774485,1,0
SCAN,889600,34,172.52361,211,0.083,2,1,0.225774485,2,1
SCAN,889600,34,172.52361,212,0.493,3,1,0.32683679,1,0
SCAN,889600,34,172.52361,212,0.493,3,1,0.32683679,2,1
SCAN,889600,34,172.52361,213,0.304,4,1,0.451051675,1,0
SCAN,889600,34,172.52361,213,0.304,4,1,0.451051675,2,1
SCAN,889600,34,172.52361,214,0.221,4,1,0.451051675,1,1
SCAN,889600,34,172.52361,214,0.221,4,1,0.451051675,2,0
SCAN,889600,34,172.52361,215,0.479,1,2,0.146501101,1,0
SCAN,889600,34,172.52361,215,0.479,1,2,0.146501101,2,1
SCAN,889600,34,172.52361,216,0.195,1,2,0.146501101,1,0
SCAN,889600,34,172.52361,216,0.195,1,2,0.146501101,2,1
SCAN,889600,34,172.52361,217,0,1,2,0.146501101,1,0
SCAN,889600,34,172.52361,217,0,1,2,0.146501101,2,1
SCAN,889600,34,172.52361,218,0.373,1,2,0.146501101,1,0
SCAN,889600,34,172.52361,218,0.373,1,2,0.146501101,2,1
SCAN,889600,34,172.52361,219,0.691,2,2,0.220352459,1,0
SCAN,889600,34,172.52361,219,0.691,2,2,0.220352459,2,1
SCAN,889600,34,172.52361,220,0.445,1,2,0.146501101,1,0
SCAN,889600,34,172.52361,220,0.445,1,2,0.146501101,2,1
SCAN,889600,35,170.11458,221,0.305,1,2,0.146501101,1,0
SCAN,889600,35,170.11458,221,0.305,1,2,0.146501101,2,1
SCAN,889600,35,170.11458,222,0.141,1,2,0.146501101,1,0
SCAN,889600,35,170.11458,222,0.141,1,2,0.146501101,2,1
SCAN,889600,35,170.11458,223,0.673,1,2,0.146501101,1,0
SCAN,889600,35,170.11458,223,0.673,1,2,0.146501101,2,1
SCAN,889600,35,170.11458,224,0.265,1,2,0.146501101,1,0
SCAN,889600,35,170.11458,224,0.265,1,2,0.146501101,2,1
SCAN,889600,35,170.11458,225,0.163,1,2,0.146501101,1,0
SCAN,889600,35,170.11458,225,0.163,1,2,0.146501101,2,1
SCAN,889600,35,170.11458,226,0.239,1,2,0.146501101,1,0
SCAN,889600,35,170.11458,226,0.239,1,2,0.146501101,2,1
SCAN,889600,35,170.11458,227,0.277,2,2,0.220352459,1,1
SCAN,889600,35,170.11458,227,0.277,2,2,0.220352459,2,0
SCAN,889600,35,170.11458,228,0.742,1,2,0.146501101,1,0
SCAN,889600,35,170.11458,228,0.742,1,2,0.146501101,2,1
SCAN,889600,35,170.11458,229,0,1,2,0.146501101,1,0
SCAN,889600,35,170.11458,229,0,1,2,0.146501101,2,1
SCAN,889600,35,170.11458,230,0.071,1,2,0.146501101,1,0
SCAN,889600,35,170.11458,230,0.071,1,2,0.146501101,2,1
SCAN,889600,35,170.11458,231,0.28,1,2,0.146501101,1,0
SCAN,889600,35,170.11458,231,0.28,1,2,0.146501101,2,1
SCAN,889600,35,170.11458,232,0.118,2,2,0.220352459,1,1
SCAN,889600,35,170.11458,232,0.118,2,2,0.220352459,2,0
SCAN,889600,35,170.11458,233,0.143,1,2,0.146501101,1,1
SCAN,889600,35,170.11458,233,0.143,1,2,0.146501101,2,0
SCAN,889600,35,170.11458,234,0.314,1,2,0.146501101,1,0
SCAN,889600,35,170.11458,234,0.314,1,2,0.146501101,2,1
SCAN,889600,36,138.24126,235,0.483,1,2,0.146501101,1,0
SCAN,889600,36,138.24126,235,0.483,1,2,0.146501101,2,1
SCAN,889600,36,138.24126,236,0.244,1,2,0.146501101,1,0
SCAN,889600,36,138.24126,236,0.244,1,2,0.146501101,2,1
SCAN,889600,36,138.24126,237,0.136,1,2,0.146501101,1,0
SCAN,889600,36,138.24126,237,0.136,1,2,0.146501101,2,1
SCAN,889600,36,138.24126,238,0.098,1,2,0.146501101,1,1
SCAN,889600,36,138.24126,238,0.098,1,2,0.146501101,2,0
SCAN,889600,36,138.24126,239,0.663,2,2,0.220352459,1,0
SCAN,889600,36,138.24126,239,0.663,2,2,0.220352459,2,1
SCAN,889600,36,138.24126,240,0.523,2,2,0.220352459,1,0
SCAN,889600,36,138.24126,240,0.523,2,2,0.220352459,2,1
SCAN,889600,36,138.24126,241,0.389,2,2,0.220352459,1,0
SCAN,889600,36,138.24126,241,0.389,2,2,0.220352459,2,1
SCAN,889600,36,138.24126,242,0.166,2,2,0.220352459,1,0
SCAN,889600,36,138.24126,242,0.166,2,2,0.220352459,2,1
SCAN,889600,36,138.24126,243,0.478,1,2,0.146501101,1,0
SCAN,889600,36,138.24126,243,0.478,1,2,0.146501101,2,1
SCAN,889600,36,138.24126,244,0.456,1,2,0.146501101,1,0
SCAN,889600,36,138.24126,244,0.456,1,2,0.146501101,2,1
SCAN,889600,36,138.24126,245,0.153,2,1,0.225774485,1,0
SCAN,889600,36,138.24126,245,0.153,2,1,0.225774485,2,1
SCAN,889600,36,138.24126,246,0.04,1,1,0.150390875,1,1
SCAN,889600,36,138.24126,246,0.04,1,1,0.150390875,2,1
SCAN,889600,36,138.24126,247,0.462,1,1,0.150390875,1,0
SCAN,889600,36,138.24126,247,0.462,1,1,0.150390875,2,1
SCAN,889600,36,138.24126,248,0.058,1,1,0.150390875,1,1
SCAN,889600,36,138.24126,248,0.058,1,1,0.150390875,2,0
SCAN,889600,37,155.28978,249,0.345,1,1,0.150390875,1,0
SCAN,889600,37,155.28978,249,0.345,1,1,0.150390875,2,1
SCAN,889600,37,155.28978,250,0.01,2,1,0.225774485,1,1
SCAN,889600,37,155.28978,250,0.01,2,1,0.225774485,2,0
SCAN,889600,37,155.28978,251,0.065,1,1,0.150390875,1,1
SCAN,889600,37,155.28978,251,0.065,1,1,0.150390875,2,0
SCAN,889600,37,155.28978,252,0.175,1,1,0.150390875,1,1
SCAN,889600,37,155.28978,252,0.175,1,1,0.150390875,2,0
SCAN,889600,37,155.28978,253,0.05,4,1,0.451051675,1,1
SCAN,889600,37,155.28978,253,0.05,4,1,0.451051675,2,0
SCAN,889600,37,155.28978,254,0.65,1,1,0.150390875,1,0
SCAN,889600,37,155.28978,254,0.65,1,1,0.150390875,2,1
SCAN,889600,37,155.28978,255,0.02,1,1,0.150390875,1,0
SCAN,889600,37,155.28978,255,0.02,1,1,0.150390875,2,1
SCAN,889600,37,155.28978,256,0.726,1,1,0.150390875,1,0
SCAN,889600,37,155.28978,256,0.726,1,1,0.150390875,2,1
SCAN,889600,37,155.28978,257,0.468,3,1,0.32683679,1,0
SCAN,889600,37,155.28978,257,0.468,3,1,0.32683679,2,1
SCAN,889600,37,155.28978,258,0.779,4,1,0.451051675,1,0
SCAN,889600,37,155.28978,258,0.779,4,1,0.451051675,2,1
SCAN,889600,37,155.28978,259,0.021,1,1,0.150390875,1,1
SCAN,889600,37,155.28978,259,0.021,1,1,0.150390875,2,0
SCAN,889600,37,155.28978,260,0.161,1,1,0.150390875,1,1
SCAN,889600,37,155.28978,260,0.161,1,1,0.150390875,2,0
SCAN,889600,37,155.28978,261,0.649,1,1,0.150390875,1,0
SCAN,889600,37,155.28978,261,0.649,1,1,0.150390875,2,1
SCAN,889600,37,155.28978,262,0.158,1,0,0.207566938,1,1
SCAN,889600,37,155.28978,262,0.158,1,0,0.207566938,2,0
SCAN,889600,38,219.22173,263,0.142,3,0,0.422994899,1,0
SCAN,889600,38,219.22173,263,0.142,3,0,0.422994899,2,1
SCAN,889600,38,219.22173,264,0.153,1,0,0.207566938,1,1
SCAN,889600,38,219.22173,264,0.153,1,0,0.207566938,2,0
SCAN,889600,38,219.22173,265,0.545,1,0,0.207566938,1,0
SCAN,889600,38,219.22173,265,0.545,1,0,0.207566938,2,1
SCAN,889600,38,219.22173,266,0.29,4,0,0.55821509,1,0
SCAN,889600,38,219.22173,266,0.29,4,0,0.55821509,2,1
SCAN,889600,38,219.22173,267,0.301,1,0,0.207566938,1,0
SCAN,889600,38,219.22173,267,0.301,1,0,0.207566938,2,1
SCAN,889600,38,219.22173,268,0.197,1,1,0.150390875,1,0
SCAN,889600,38,219.22173,268,0.197,1,1,0.150390875,2,1
SCAN,889600,38,219.22173,269,0.115,3,2,0.319816154,1,1
SCAN,889600,38,219.22173,269,0.115,3,2,0.319816154,2,1
SCAN,889600,38,219.22173,270,0.055,3,1,0.32683679,1,0
SCAN,889600,38,219.22173,270,0.055,3,1,0.32683679,2,1
SCAN,889600,38,219.22173,271,0.525,2,1,0.225774485,1,0
SCAN,889600,38,219.22173,271,0.525,2,1,0.225774485,2,1
SCAN,889600,38,219.22173,272,0.155,2,1,0.225774485,1,0
SCAN,889600,38,219.22173,272,0.155,2,1,0.225774485,2,1
SCAN,889600,38,219.22173,273,0.027,2,0,0.303111606,1,1
SCAN,889600,38,219.22173,273,0.027,2,0,0.303111606,2,1
SCAN,889600,38,219.22173,274,0.08,1,0,0.207566938,1,1
SCAN,889600,38,219.22173,274,0.08,1,0,0.207566938,2,0
SCAN,889600,38,219.22173,275,0.11,4,0,0.55821509,1,1
SCAN,889600,38,219.22173,275,0.11,4,0,0.55821509,2,0
SCAN,889600,38,219.22173,276,0.44,1,0,0.207566938,1,0
SCAN,889600,38,219.22173,276,0.44,1,0,0.207566938,2,1
SCAN,889600,39,149.91579,277,0.21,1,0,0.207566938,1,1
SCAN,889600,39,149.91579,277,0.21,1,0,0.207566938,2,0
SCAN,889600,39,149.91579,278,0.378,1,0,0.207566938,1,0
SCAN,889600,39,149.91579,278,0.378,1,0,0.207566938,2,1
SCAN,889600,39,149.91579,279,0.419,1,0,0.207566938,1,0
SCAN,889600,39,149.91579,279,0.419,1,0,0.207566938,2,1
SCAN,889600,39,149.91579,280,0.021,1,0,0.207566938,1,1
SCAN,889600,39,149.91579,280,0.021,1,0,0.207566938,2,0
SCAN,889600,39,149.91579,281,0.021,1,0,0.207566938,1,1
SCAN,889600,39,149.91579,281,0.021,1,0,0.207566938,2,0
SCAN,889600,39,149.91579,282,0.222,2,0,0.303111606,1,1
SCAN,889600,39,149.91579,282,0.222,2,0,0.303111606,2,1
SCAN,889600,39,149.91579,283,0.06,2,0,0.303111606,1,1
SCAN,889600,39,149.91579,283,0.06,2,0,0.303111606,2,0
SCAN,889600,39,149.91579,284,0.092,1,1,0.150390875,1,1
SCAN,889600,39,149.91579,284,0.092,1,1,0.150390875,2,0
SCAN,889600,39,149.91579,285,0.147,1,1,0.150390875,1,0
SCAN,889600,39,149.91579,285,0.147,1,1,0.150390875,2,1
SCAN,889600,39,149.91579,286,0.204,3,1,0.32683679,1,1
SCAN,889600,39,149.91579,286,0.204,3,1,0.32683679,2,0
SCAN,889600,39,149.91579,287,0.434,1,1,0.150390875,1,1
SCAN,889600,39,149.91579,287,0.434,1,1,0.150390875,2,0
SCAN,889600,39,149.91579,288,0.219,3,1,0.32683679,1,1
SCAN,889600,39,149.91579,288,0.219,3,1,0.32683679,2,0
SCAN,889600,39,149.91579,289,0.793,2,1,0.225774485,1,0
SCAN,889600,39,149.91579,289,0.793,2,1,0.225774485,2,1
SCAN,889600,39,149.91579,290,0.688,2,1,0.225774485,1,0
SCAN,889600,39,149.91579,290,0.688,2,1,0.225774485,2,1
SCAN,889600,40,34.28235,291,0.753,1,2,0.146501101,1,0
SCAN,889600,40,34.28235,291,0.753,1,2,0.146501101,2,1
SCAN,889600,40,34.28235,292,0.249,1,2,0.146501101,1,0
SCAN,889600,40,34.28235,292,0.249,1,2,0.146501101,2,1
SCAN,889600,40,34.28235,293,0.332,2,2,0.220352459,1,0
SCAN,889600,40,34.28235,293,0.332,2,2,0.220352459,2,1
SCAN,889600,40,34.28235,294,0.166,2,1,0.225774485,1,0
SCAN,889600,40,34.28235,294,0.166,2,1,0.225774485,2,1
SCAN,889600,40,34.28235,295,0.757,2,1,0.225774485,1,0
SCAN,889600,40,34.28235,295,0.757,2,1,0.225774485,2,1
SCAN,889600,40,34.28235,296,0.04,2,1,0.225774485,1,1
SCAN,889600,40,34.28235,296,0.04,2,1,0.225774485,2,0
SCAN,889600,40,34.28235,297,0.609,1,1,0.150390875,1,0
SCAN,889600,40,34.28235,297,0.609,1,1,0.150390875,2,1
SCAN,889600,40,34.28235,298,0.044,2,1,0.225774485,1,1
SCAN,889600,40,34.28235,298,0.044,2,1,0.225774485,2,0
SCAN,889600,40,34.28235,299,0.156,1,1,0.150390875,1,1
SCAN,889600,40,34.28235,299,0.156,1,1,0.150390875,2,0
SCAN,889600,40,34.28235,300,0.33,2,1,0.225774485,1,1
SCAN,889600,40,34.28235,300,0.33,2,1,0.225774485,2,0
SCAN,889600,40,34.28235,301,0.649,1,1,0.150390875,1,0
SCAN,889600,40,34.28235,301,0.649,1,1,0.150390875,2,1
SCAN,889600,40,34.28235,302,0.427,2,1,0.225774485,1,0
SCAN,889600,40,34.28235,302,0.427,2,1,0.225774485,2,1
SCAN,889600,40,34.28235,303,0.192,3,2,0.319816154,1,1
SCAN,889600,40,34.28235,303,0.192,3,2,0.319816154,2,1
SCAN,889600,40,34.28235,304,0,1,2,0.146501101,1,0
SCAN,889600,40,34.28235,304,0,1,2,0.146501101,2,1
SCAN,889600,41,69.30594,305,0.315,3,2,0.319816154,1,0
SCAN,889600,41,69.30594,305,0.315,3,2,0.319816154,2,1
SCAN,889600,41,69.30594,306,0.343,2,1,0.225774485,1,0
SCAN,889600,41,69.30594,306,0.343,2,1,0.225774485,2,1
SCAN,889600,41,69.30594,307,0.164,1,1,0.150390875,1,1
SCAN,889600,41,69.30594,307,0.164,1,1,0.150390875,2,0
SCAN,889600,41,69.30594,308,0.346,1,1,0.150390875,1,1
SCAN,889600,41,69.30594,308,0.346,1,1,0.150390875,2,0
SCAN,889600,41,69.30594,309,0.004,2,1,0.225774485,1,1
SCAN,889600,41,69.30594,309,0.004,2,1,0.225774485,2,0
SCAN,889600,41,69.30594,310,0.133,1,1,0.150390875,1,1
SCAN,889600,41,69.30594,310,0.133,1,1,0.150390875,2,0
SCAN,889600,41,69.30594,311,0.276,2,1,0.225774485,1,1
SCAN,889600,41,69.30594,311,0.276,2,1,0.225774485,2,0
SCAN,889600,41,69.30594,312,0.348,1,0,0.207566938,1,1
SCAN,889600,41,69.30594,312,0.348,1,0,0.207566938,2,0
SCAN,889600,41,69.30594,313,0.436,2,0,0.303111606,1,0
SCAN,889600,41,69.30594,313,0.436,2,0,0.303111606,2,1
SCAN,889600,41,69.30594,314,0.187,1,0,0.207566938,1,1
SCAN,889600,41,69.30594,314,0.187,1,0,0.207566938,2,0
SCAN,889600,41,69.30594,315,0,1,0,0.207566938,1,0
SCAN,889600,41,69.30594,315,0,1,0,0.207566938,2,1
SCAN,889600,41,69.30594,316,0.058,1,0,0.207566938,1,1
SCAN,889600,41,69.30594,316,0.058,1,0,0.207566938,2,0
SCAN,889600,41,69.30594,317,0.466,1,0,0.207566938,1,0
SCAN,889600,41,69.30594,317,0.466,1,0,0.207566938,2,1
SCAN,889600,41,69.30594,318,0.169,2,0,0.303111606,1,0
SCAN,889600,41,69.30594,318,0.169,2,0,0.303111606,2,1
SCAN,889600,42,136.57347,319,0.246,1,0,0.207566938,1,1
SCAN,889600,42,136.57347,319,0.246,1,0,0.207566938,2,0
SCAN,889600,42,136.57347,320,0.099,2,0,0.303111606,1,0
SCAN,889600,42,136.57347,320,0.099,2,0,0.303111606,2,1
SCAN,889600,42,136.57347,321,0.144,1,0,0.207566938,1,1
SCAN,889600,42,136.57347,321,0.144,1,0,0.207566938,2,0
SCAN,889600,42,136.57347,322,0.144,1,0,0.207566938,1,1
SCAN,889600,42,136.57347,322,0.144,1,0,0.207566938,2,0
SCAN,889600,42,136.57347,323,0.616,1,0,0.207566938,1,0
SCAN,889600,42,136.57347,323,0.616,1,0,0.207566938,2,1
SCAN,889600,42,136.57347,324,0.39,1,0,0.207566938,1,0
SCAN,889600,42,136.57347,324,0.39,1,0,0.207566938,2,1
SCAN,889600,42,136.57347,325,0.616,1,0,0.207566938,1,0
SCAN,889600,42,136.57347,325,0.616,1,0,0.207566938,2,1
SCAN,889600,42,136.57347,326,0.215,1,0,0.207566938,1,0
SCAN,889600,42,136.57347,326,0.215,1,0,0.207566938,2,1
SCAN,889600,42,136.57347,327,0.272,2,0,0.303111606,1,1
SCAN,889600,42,136.57347,327,0.272,2,0,0.303111606,2,0
SCAN,889600,42,136.57347,328,0.421,3,0,0.422994899,1,1
SCAN,889600,42,136.57347,328,0.421,3,0,0.422994899,2,1
SCAN,889600,42,136.57347,329,0.22,1,0,0.207566938,1,1
SCAN,889600,42,136.57347,329,0.22,1,0,0.207566938,2,0
SCAN,889600,42,136.57347,330,0.314,1,0,0.207566938,1,1
SCAN,889600,42,136.57347,330,0.314,1,0,0.207566938,2,0
SCAN,889600,42,136.57347,331,0.424,1,0,0.207566938,1,1
SCAN,889600,42,136.57347,331,0.424,1,0,0.207566938,2,0
SCAN,889600,42,136.57347,332,0.126,1,0,0.207566938,1,1
SCAN,889600,42,136.57347,332,0.126,1,0,0.207566938,2,0
SCAN,889600,43,186.79248,333,0,2,0,0.303111606,1,1
SCAN,889600,43,186.79248,333,0,2,0,0.303111606,2,1
SCAN,889600,43,186.79248,334,0.289,1,0,0.207566938,1,1
SCAN,889600,43,186.79248,334,0.289,1,0,0.207566938,2,0
SCAN,889600,43,186.79248,335,0.492,1,0,0.207566938,1,1
SCAN,889600,43,186.79248,335,0.492,1,0,0.207566938,2,0
SCAN,889600,43,186.79248,336,0.051,3,0,0.422994899,1,1
SCAN,889600,43,186.79248,336,0.051,3,0,0.422994899,2,0
SCAN,889600,43,186.79248,337,0.475,1,0,0.207566938,1,0
SCAN,889600,43,186.79248,337,0.475,1,0,0.207566938,2,1
SCAN,889600,43,186.79248,338,0.3,1,0,0.207566938,1,1
SCAN,889600,43,186.79248,338,0.3,1,0,0.207566938,2,0
SCAN,889600,43,186.79248,339,0.329,1,0,0.207566938,1,1
SCAN,889600,43,186.79248,339,0.329,1,0,0.207566938,2,0
SCAN,889600,43,186.79248,340,0.146,1,0,0.207566938,1,0
SCAN,889600,43,186.79248,340,0.146,1,0,0.207566938,2,1
SCAN,889600,43,186.79248,341,0.613,1,0,0.207566938,1,0
SCAN,889600,43,186.79248,341,0.613,1,0,0.207566938,2,1
SCAN,889600,43,186.79248,342,0.105,1,0,0.207566938,1,1
SCAN,889600,43,186.79248,342,0.105,1,0,0.207566938,2,0
SCAN,889600,43,186.79248,343,0.265,1,0,0.207566938,1,1
SCAN,889600,43,186.79248,343,0.265,1,0,0.207566938,2,0
SCAN,889600,43,186.79248,344,0.241,2,0,0.303111606,1,1
SCAN,889600,43,186.79248,344,0.241,2,0,0.303111606,2,0
SCAN,889600,43,186.79248,345,0.415,3,0,0.422994899,1,0
SCAN,889600,43,186.79248,345,0.415,3,0,0.422994899,2,1
SCAN,889600,43,186.79248,346,0,1,0,0.207566938,1,0
SCAN,889600,43,186.79248,346,0,1,0,0.207566938,2,1
SCAN,889600,44,16.6779,347,0.147,3,0,0.422994899,1,0
SCAN,889600,44,16.6779,347,0.147,3,0,0.422994899,2,1
SCAN,889600,44,16.6779,348,0.012,1,0,0.207566938,1,1
SCAN,889600,44,16.6779,348,0.012,1,0,0.207566938,2,0
SCAN,889600,44,16.6779,349,0.28,1,0,0.207566938,1,1
SCAN,889600,44,16.6779,349,0.28,1,0,0.207566938,2,0
SCAN,889600,44,16.6779,350,0.027,1,0,0.207566938,1,1
SCAN,889600,44,16.6779,350,0.027,1,0,0.207566938,2,0
SCAN,889600,44,16.6779,351,0.465,2,0,0.303111606,1,0
SCAN,889600,44,16.6779,351,0.465,2,0,0.303111606,2,1
SCAN,889600,44,16.6779,352,0.096,1,0,0.207566938,1,1
SCAN,889600,44,16.6779,352,0.096,1,0,0.207566938,2,0
SCAN,889600,44,16.6779,353,0.691,1,0,0.207566938,1,0
SCAN,889600,44,16.6779,353,0.691,1,0,0.207566938,2,1
SCAN,889600,44,16.6779,354,0.713,2,0,0.303111606,1,0
SCAN,889600,44,16.6779,354,0.713,2,0,0.303111606,2,1
SCAN,889600,44,16.6779,355,0.321,1,2,0.146501101,1,1
SCAN,889600,44,16.6779,355,0.321,1,2,0.146501101,2,0
SCAN,889600,44,16.6779,356,0.222,1,1,0.150390875,1,0
SCAN,889600,44,16.6779,356,0.222,1,1,0.150390875,2,1
SCAN,889600,44,16.6779,357,0.061,2,1,0.225774485,1,1
SCAN,889600,44,16.6779,357,0.061,2,1,0.225774485,2,1
SCAN,889600,44,16.6779,358,0.636,2,1,0.225774485,1,0
SCAN,889600,44,16.6779,358,0.636,2,1,0.225774485,2,1
SCAN,889600,44,16.6779,359,0.491,1,1,0.150390875,1,1
SCAN,889600,44,16.6779,359,0.491,1,1,0.150390875,2,0
SCAN,889600,44,16.6779,360,0.574,1,1,0.150390875,1,1
SCAN,889600,44,16.6779,360,0.574,1,1,0.150390875,2,0
SCAN,889600,45,43.73316,361,0.071,3,1,0.32683679,1,0
SCAN,889600,45,43.73316,361,0.071,3,1,0.32683679,2,1
SCAN,889600,45,43.73316,362,0.323,4,1,0.451051675,1,0
SCAN,889600,45,43.73316,362,0.323,4,1,0.451051675,2,1
SCAN,889600,45,43.73316,363,0.338,3,1,0.32683679,1,0
SCAN,889600,45,43.73316,363,0.338,3,1,0.32683679,2,1
SCAN,889600,45,43.73316,364,0.187,1,1,0.150390875,1,1
SCAN,889600,45,43.73316,364,0.187,1,1,0.150390875,2,0
SCAN,889600,45,43.73316,365,0.204,2,1,0.225774485,1,0
SCAN,889600,45,43.73316,365,0.204,2,1,0.225774485,2,1
SCAN,889600,45,43.73316,366,0.153,1,2,0.146501101,1,0
SCAN,889600,45,43.73316,366,0.153,1,2,0.146501101,2,1
SCAN,889600,45,43.73316,367,0.232,1,2,0.146501101,1,1
SCAN,889600,45,43.73316,367,0.232,1,2,0.146501101,2,0
SCAN,889600,45,43.73316,368,0.168,2,2,0.220352459,1,1
SCAN,889600,45,43.73316,368,0.168,2,2,0.220352459,2,1
SCAN,889600,45,43.73316,369,0.201,2,2,0.220352459,1,0
SCAN,889600,45,43.73316,369,0.201,2,2,0.220352459,2,1
SCAN,889600,45,43.73316,370,0.245,1,2,0.146501101,1,1
SCAN,889600,45,43.73316,370,0.245,1,2,0.146501101,2,0
SCAN,889600,45,43.73316,371,0.151,1,1,0.150390875,1,1
SCAN,889600,45,43.73316,371,0.151,1,1,0.150390875,2,0
SCAN,889600,46,21.86658,372,0.029,2,1,0.225774485,1,1
SCAN,889600,46,21.86658,372,0.029,2,1,0.225774485,2,1
SCAN,889600,46,21.86658,373,0.233,1,1,0.150390875,1,1
SCAN,889600,46,21.86658,373,0.233,1,1,0.150390875,2,0
SCAN,889600,46,21.86658,374,0.099,1,0,0.207566938,1,1
SCAN,889600,46,21.86658,374,0.099,1,0,0.207566938,2,0
SCAN,889600,46,21.86658,375,0.046,2,0,0.303111606,1,1
SCAN,889600,46,21.86658,375,0.046,2,0,0.303111606,2,0
SCAN,889600,46,21.86658,376,0.047,1,0,0.207566938,1,1
SCAN,889600,46,21.86658,376,0.047,1,0,0.207566938,2,0
SCAN,889600,46,21.86658,377,0.609,1,0,0.207566938,1,0
SCAN,889600,46,21.86658,377,0.609,1,0,0.207566938,2,1
SCAN,889600,46,21.86658,378,0.152,1,0,0.207566938,1,0
SCAN,889600,46,21.86658,378,0.152,1,0,0.207566938,2,1
SCAN,889600,46,21.86658,379,0.185,2,0,0.303111606,1,1
SCAN,889600,46,21.86658,379,0.185,2,0,0.303111606,2,0
SCAN,889600,46,21.86658,380,0.447,1,0,0.207566938,1,0
SCAN,889600,46,21.86658,380,0.447,1,0,0.207566938,2,1
SCAN,889600,46,21.86658,381,0.414,3,0,0.422994899,1,1
SCAN,889600,46,21.86658,381,0.414,3,0,0.422994899,2,0
SCAN,889600,46,21.86658,382,0.115,1,1,0.150390875,1,0
SCAN,889600,46,21.86658,382,0.115,1,1,0.150390875,2,1
SCAN,889600,47,14.8248,383,0.545,2,1,0.225774485,1,0
SCAN,889600,47,14.8248,383,0.545,2,1,0.225774485,2,1
SCAN,889600,47,14.8248,384,0.788,1,2,0.146501101,1,0
SCAN,889600,47,14.8248,384,0.788,1,2,0.146501101,2,1
SCAN,889600,47,14.8248,385,0.013,1,2,0.146501101,1,0
SCAN,889600,47,14.8248,385,0.013,1,2,0.146501101,2,1
SCAN,889600,47,14.8248,386,0.112,2,1,0.225774485,1,1
SCAN,889600,47,14.8248,386,0.112,2,1,0.225774485,2,0
SCAN,889600,47,14.8248,387,0.196,2,1,0.225774485,1,0
SCAN,889600,47,14.8248,387,0.196,2,1,0.225774485,2,1
SCAN,889600,47,14.8248,388,0.08,2,1,0.225774485,1,0
SCAN,889600,47,14.8248,388,0.08,2,1,0.225774485,2,1
SCAN,889600,47,14.8248,389,0.113,1,2,0.146501101,1,0
SCAN,889600,47,14.8248,389,0.113,1,2,0.146501101,2,1
SCAN,889600,47,14.8248,390,0.138,1,2,0.146501101,1,1
SCAN,889600,47,14.8248,390,0.138,1,2,0.146501101,2,0
SCAN,889600,47,14.8248,391,0.113,2,1,0.225774485,1,0
SCAN,889600,47,14.8248,391,0.113,2,1,0.225774485,2,1
SCAN,889600,47,14.8248,392,0.501,2,1,0.225774485,1,0
SCAN,889600,47,14.8248,392,0.501,2,1,0.225774485,2,1
SCAN,889600,47,14.8248,393,0.141,2,1,0.225774485,1,0
SCAN,889600,47,14.8248,393,0.141,2,1,0.225774485,2,1
SCAN,889600,48,8.89488,394,0,2,0,0.303111606,1,1
SCAN,889600,48,8.89488,394,0,2,0,0.303111606,2,1
SCAN,889600,48,8.89488,395,0.136,2,0,0.303111606,1,0
SCAN,889600,48,8.89488,395,0.136,2,0,0.303111606,2,1
SCAN,889600,48,8.89488,396,0.048,2,0,0.303111606,1,0
SCAN,889600,48,8.89488,396,0.048,2,0,0.303111606,2,1
SCAN,889600,48,8.89488,397,0.039,1,0,0.207566938,1,1
SCAN,889600,48,8.89488,397,0.039,1,0,0.207566938,2,0
SCAN,889600,48,8.89488,398,0.288,1,2,0.146501101,1,1
SCAN,889600,48,8.89488,398,0.288,1,2,0.146501101,2,0
SCAN,889600,48,8.89488,399,0.436,1,0,0.207566938,1,0
SCAN,889600,48,8.89488,399,0.436,1,0,0.207566938,2,1
